training_completed,business_division,department,engagement_score,tenure,leadership_score,overtime,incidents,duration_elearning,time_in_title,delta_trainings_last_year,risk_of_leaving,leadership_score2,date,id
1,AM,GLI,4.0,12.0,5.122254062710555,40.0,1.0,122.0,17.0,4.0,0.6195569862131933,-1.0975466788135257,2019-03-31,192
1,SB,AML,2.0,4.0,7.487906647731403,43.0,2.0,89.0,18.0,7.0,0.44702263386719393,2.241453853843694,2019-01-05,193
1,SB,NAP,3.0,11.0,6.913742534025022,45.0,1.0,106.0,21.0,4.0,0.510509493670631,1.431049869066964,2019-01-01,194
0,WM,NAP,3.0,12.0,3.834496912252462,43.0,1.0,170.0,19.0,4.0,0.489234579192131,-2.915151613087855,2019-03-20,195
0,AM,GLI,3.0,8.0,4.184353205607862,46.0,1.0,163.0,17.0,4.0,0.47822833975183443,-2.4213469195060773,2019-02-26,196
0,WM,AML,2.0,11.0,5.730293760361378,32.0,2.0,134.0,16.0,6.0,0.5178453869485433,-0.2393289983357556,2019-02-04,197
1,AM,QHA,3.0,11.0,8.526517398507465,52.0,1.0,152.0,14.0,3.0,0.7850303541328744,3.7074010821152648,2019-03-03,198
0,WM,NAP,2.0,12.0,5.10682184984241,48.0,2.0,142.0,13.0,6.0,0.45124556374627134,-1.1193284769157017,2019-02-16,199
0,SB,ABD,2.0,7.0,7.321981016175484,37.0,2.0,124.0,17.0,7.0,0.5444249527489031,2.0072581077503124,2019-02-07,200
1,AM,HDO,5.0,11.0,3.016107231685633,63.0,1.0,117.0,22.0,4.0,0.2504455739529926,-4.070267793982918,2019-01-26,201
1,WM,ABD,2.0,9.0,6.1677126461002105,50.0,1.0,112.0,18.0,6.0,0.6854697217590583,0.3780659233549202,2019-01-19,202
1,IB,AML,3.0,9.0,5.506052382007275,36.0,1.0,124.0,20.0,5.0,0.4559283332375312,-0.5558345099688342,2019-01-29,203
1,SB,POR,4.0,10.0,4.662191344239991,55.0,1.0,96.0,15.0,5.0,0.4564320047360174,-1.7469022400467078,2019-03-30,204
0,WM,NAP,3.0,12.0,4.231467889288049,42.0,1.0,221.0,14.0,2.0,0.48322678353590387,-2.3548468954111472,2019-01-29,205
1,IB,GLI,2.0,14.0,8.118223646919326,43.0,1.0,59.0,11.0,4.0,0.7314984543140863,3.131114833379633,2019-01-26,206
0,SB,ZEF,4.0,9.0,4.347940266248569,41.0,2.0,83.0,14.0,5.0,0.23399981965160202,-2.1904519495203054,2019-03-25,207
1,SB,HDO,4.0,8.0,6.8026504617219885,49.0,1.0,64.0,15.0,5.0,0.6387143977901215,1.2742489546205373,2019-01-23,208
1,WM,GHL,2.0,9.0,7.3982424208214645,45.0,1.0,110.0,16.0,5.0,0.6897969608885436,2.114897273512207,2019-01-05,209
0,SB,POR,2.0,13.0,8.119687939943358,66.0,2.0,115.0,26.0,6.0,0.5754730064930568,3.1331816098869547,2019-02-16,210
1,WM,POR,2.0,11.0,7.851975282400057,19.0,1.0,136.0,14.0,4.0,0.8153090653666205,2.7553185577227346,2019-01-25,211
0,WM,GLI,2.0,12.0,7.479042668450606,65.0,2.0,148.0,20.0,5.0,0.671074936332822,2.2289427895701626,2019-02-20,212
1,AM,HDO,4.0,10.0,4.068092771972413,37.0,1.0,113.0,23.0,5.0,0.30757741393167254,-2.585442717973587,2019-01-10,213
1,IB,POR,3.0,9.0,7.497974293415649,52.0,2.0,107.0,9.0,5.0,0.6909734334263832,2.2556638331598275,2019-02-26,214
1,WM,AML,4.0,14.0,4.682026639560883,38.0,1.0,66.0,20.0,5.0,0.4346568385466505,-1.7189057108601178,2019-02-23,215
0,IB,NAP,2.0,11.0,5.87028163686872,38.0,3.0,156.0,9.0,6.0,0.48670783885641145,-0.04174309870567494,2019-01-28,216
1,SB,AML,3.0,12.0,5.63508351019928,45.0,2.0,120.0,6.0,4.0,0.45657453653426056,-0.3737135136355245,2019-01-19,217
0,SB,GHL,2.0,10.0,6.241991746756331,52.0,2.0,142.0,10.0,6.0,0.5764035435033863,0.4829071659898365,2019-02-01,218
0,WM,QHA,4.0,8.0,6.876264565017054,42.0,2.0,127.0,8.0,5.0,0.6241225424909209,1.3781515866763523,2019-02-04,219
1,WM,GHL,3.0,15.0,6.6363486051764715,65.0,1.0,111.0,7.0,3.0,0.8354591070981546,1.0395221857351258,2019-03-29,220
1,AM,ADC,3.0,6.0,5.185087267218042,34.0,1.0,68.0,15.0,6.0,0.3701574155951178,-1.0088607472242888,2019-01-06,221
0,SB,AML,4.0,6.0,3.2523370717590017,46.0,2.0,111.0,15.0,6.0,0.1771169207419416,-3.7368411670855637,2019-03-09,222
1,IB,ABD,2.0,13.0,7.304808423147462,41.0,1.0,100.0,8.0,5.0,0.7495081134959568,1.9830198499305705,2019-02-05,223
0,AM,ZEF,4.0,9.0,8.032456930448728,42.0,2.0,160.0,3.0,4.0,0.7605936200636422,3.0100593944733074,2019-02-28,224
1,SB,HDO,4.0,7.0,5.384647936070255,26.0,2.0,101.0,17.0,5.0,0.35372684474881544,-0.7271908250158681,2019-01-19,225
1,IB,QHA,4.0,13.0,7.283708117346464,41.0,2.0,102.0,2.0,3.0,0.5664395764114798,1.9532378215994148,2019-02-25,226
1,WM,ZEF,3.0,9.0,6.62325264208865,39.0,1.0,67.0,12.0,5.0,0.5402570561280478,1.021037887574535,2019-02-24,227
1,AM,GLI,3.0,10.0,6.4574778649885385,60.0,1.0,102.0,8.0,5.0,0.6022213739346856,0.7870550650150154,2019-01-25,228
0,AM,QHA,2.0,12.0,6.39108356811765,48.0,2.0,155.0,15.0,6.0,0.5732834533612374,0.6933428293211394,2019-03-03,229
1,IB,AML,3.0,6.0,7.096771201223868,44.0,1.0,79.0,12.0,6.0,0.6160044705935874,1.6893856962032663,2019-01-03,230
1,AM,ZEF,3.0,10.0,6.536956515021845,33.0,1.0,100.0,13.0,4.0,0.6194566604296846,0.8992352120393297,2019-02-28,231
1,WM,ZEF,2.0,8.0,7.730733949263385,67.0,1.0,128.0,21.0,5.0,0.7034347160427625,2.584192468250955,2019-02-21,232
1,AM,POR,4.0,11.0,4.985795855298337,47.0,1.0,129.0,18.0,4.0,0.5213618546830601,-1.290150626713523,2019-02-09,233
0,AM,ZEF,3.0,7.0,4.472078851367972,64.0,2.0,98.0,22.0,7.0,0.24560012699438633,-2.015236533502933,2019-02-13,234
1,IB,ZEF,3.0,13.0,6.732255149623753,58.0,1.0,83.0,14.0,4.0,0.6036284793222294,1.1748894856600898,2019-02-17,235
1,IB,NAP,2.0,13.0,7.913097762177657,45.0,1.0,56.0,15.0,4.0,0.682338418452348,2.8415898867534657,2019-01-02,236
0,IB,GLI,2.0,13.0,4.29508547248412,34.0,2.0,121.0,14.0,6.0,0.463758410498315,-2.2650538524584043,2019-03-07,237
1,IB,HDO,3.0,14.0,5.144876613464834,36.0,1.0,132.0,16.0,3.0,0.5508578299777185,-1.0656160777198165,2019-02-03,238
0,AM,ABD,3.0,10.0,4.185267559184088,58.0,2.0,100.0,11.0,7.0,0.4556770409158991,-2.420056355076884,2019-03-16,239
1,AM,HDO,4.0,9.0,5.4081640144361645,58.0,1.0,123.0,14.0,4.0,0.433394944087672,-0.693999054302382,2019-01-21,240
1,AM,GHL,3.0,12.0,7.050647048652482,21.0,2.0,87.0,12.0,5.0,0.5942873697314381,1.6242837573220472,2019-03-11,241
1,IB,POR,3.0,7.0,7.049608403872165,48.0,2.0,99.0,13.0,5.0,0.5641321366337297,1.6228177620627786,2019-02-25,242
1,AM,ABD,3.0,11.0,5.033970060515751,45.0,1.0,111.0,19.0,5.0,0.4471446471025149,-1.22215514085909,2019-02-20,243
1,IB,HDO,4.0,12.0,5.907252896070801,42.0,1.0,46.0,19.0,4.0,0.4396403846208905,0.010439988088393415,2019-02-08,244
0,IB,POR,4.0,10.0,4.0725073316433065,33.0,1.0,160.0,15.0,4.0,0.3541660234467942,-2.57921178736869,2019-01-26,245
1,AM,ADC,5.0,13.0,5.6074419230333135,44.0,1.0,73.0,12.0,2.0,0.3297667941003653,-0.41272823407886494,2019-01-10,246
1,AM,NAP,4.0,12.0,6.348153962852834,60.0,1.0,58.0,15.0,4.0,0.44082218252973293,0.6327498344944211,2019-01-14,247
0,WM,POR,3.0,11.0,3.6949809266665543,45.0,1.0,155.0,17.0,5.0,0.37753866476516634,-3.112071462238671,2019-03-27,248
1,IB,GHL,3.0,10.0,5.44714923110181,61.0,1.0,92.0,12.0,5.0,0.550338080525466,-0.6389733670833089,2019-02-22,249
1,WM,ADC,4.0,10.0,5.0094776534599585,61.0,2.0,86.0,13.0,5.0,0.2969833579218168,-1.2567249507809604,2019-03-14,250
0,IB,QHA,3.0,7.0,4.321330548960039,38.0,2.0,146.0,9.0,6.0,0.39567382958956077,-2.2280102371415955,2019-02-28,251
1,AM,HDO,4.0,7.0,4.064828389498954,40.0,1.0,140.0,22.0,5.0,0.39108588081748336,-2.590050230880043,2019-01-02,252
1,SB,QHA,2.0,9.0,7.059483556391382,44.0,1.0,96.0,20.0,5.0,0.5862391492144314,1.6367560468855467,2019-03-27,253
1,SB,ABD,3.0,13.0,5.1904634650812795,45.0,1.0,115.0,12.0,3.0,0.5696931050973157,-1.0012725123149515,2019-01-29,254
0,IB,GLI,3.0,8.0,5.292817674449057,28.0,1.0,134.0,13.0,5.0,0.4575415617678371,-0.8568046552159315,2019-01-04,255
1,IB,HDO,3.0,12.0,6.1800794092918485,43.0,1.0,96.0,16.0,5.0,0.6398111428202254,0.39552099226300297,2019-01-15,256
1,WM,AML,4.0,8.0,2.5077259975123005,27.0,2.0,110.0,18.0,6.0,0.1810247910718663,-4.787822528116769,2019-01-25,257
0,IB,QHA,3.0,8.0,5.863194782301376,43.0,1.0,132.0,19.0,5.0,0.5254837546819358,-0.05174584015852479,2019-01-22,258
1,WM,NAP,3.0,10.0,5.605634793033872,59.0,2.0,109.0,10.0,5.0,0.4245370162434778,-0.4152789078628878,2019-01-25,259
0,WM,ADC,3.0,11.0,5.14516109523515,18.0,1.0,149.0,15.0,4.0,0.5013353601859719,-1.0652145459020712,2019-01-10,260
0,IB,ABD,2.0,10.0,7.060434943956737,34.0,2.0,129.0,23.0,6.0,0.5004566518426138,1.6380988829416916,2019-01-03,261
1,SB,QHA,4.0,12.0,3.4077998235421867,48.0,1.0,152.0,24.0,5.0,0.48307178588818334,-3.5174132534945084,2019-02-01,262
1,SB,ABD,4.0,8.0,6.774213802999012,54.0,2.0,96.0,14.0,4.0,0.4363320012341806,1.2341120303636848,2019-03-09,263
1,AM,QHA,3.0,11.0,8.571305297231843,44.0,2.0,166.0,12.0,3.0,0.6753021447005823,3.770616965395936,2019-02-25,264
0,WM,GHL,2.0,10.0,5.071840155490927,59.0,1.0,167.0,16.0,5.0,0.5712786893830637,-1.168703392240314,2019-02-05,265
0,SB,GHL,4.0,11.0,6.1115089439982535,39.0,2.0,170.0,7.0,3.0,0.648555352942909,0.29873720347271093,2019-02-26,266
1,AM,QHA,3.0,12.0,7.205950237219746,40.0,1.0,97.0,11.0,4.0,0.7052530549517955,1.843486455399074,2019-01-24,267
0,SB,GLI,2.0,12.0,5.640454560961928,41.0,2.0,143.0,20.0,5.0,0.4889899257494771,-0.3661325436017303,2019-01-05,268
0,SB,ADC,2.0,11.0,5.9233413976278335,32.0,2.0,157.0,24.0,5.0,0.5484533381501121,0.033148104913634624,2019-03-22,269
0,AM,GHL,4.0,10.0,2.9529349365101982,22.0,1.0,156.0,16.0,3.0,0.25011096603367766,-4.159432335122883,2019-03-12,270
1,IB,ADC,3.0,13.0,6.297033203705717,53.0,1.0,108.0,15.0,4.0,0.6892921317041806,0.5605954348573494,2019-02-21,271
0,AM,ZEF,2.0,14.0,3.9202169784802585,54.0,2.0,179.0,20.0,5.0,0.4211278899133203,-2.794162018670507,2019-02-25,272
1,WM,GHL,4.0,14.0,6.140335737148557,56.0,1.0,120.0,17.0,3.0,0.7464239820776737,0.3394247829986008,2019-01-08,273
1,WM,NAP,3.0,5.0,4.856772522649088,67.0,1.0,113.0,15.0,7.0,0.4208956970208259,-1.4722606200273765,2019-02-12,274
1,SB,NAP,3.0,12.0,4.842025451756971,61.0,1.0,137.0,16.0,4.0,0.6014488962425945,-1.4930753744320184,2019-02-02,275
1,SB,ZEF,3.0,13.0,6.136381032466411,32.0,1.0,113.0,12.0,4.0,0.7294840835969395,0.33384291475480277,2019-01-19,276
1,IB,ABD,3.0,9.0,4.931389670962631,49.0,1.0,93.0,12.0,5.0,0.47856501454158173,-1.3669422399990234,2019-01-13,277
1,SB,ABD,3.0,11.0,5.8450466080267045,40.0,2.0,44.0,11.0,6.0,0.39580809170729114,-0.07736108220783544,2019-03-16,278
0,SB,ADC,2.0,12.0,5.567145042466415,36.0,2.0,145.0,19.0,5.0,0.42160917688468585,-0.4696052694175563,2019-01-07,279
1,SB,AML,3.0,11.0,5.994504254909142,41.0,1.0,101.0,15.0,4.0,0.5358422202057883,0.13359092558487307,2019-03-12,280
0,SB,ADC,1.0,17.0,8.096560123354443,29.0,2.0,123.0,24.0,5.0,0.7155809663603777,3.100537851290043,2019-01-30,281
1,AM,QHA,4.0,9.0,5.634947615831452,27.0,2.0,129.0,19.0,5.0,0.5535276423334149,-0.37390532175199775,2019-02-21,282
0,AM,ZEF,3.0,10.0,6.347010374336435,50.0,2.0,148.0,20.0,5.0,0.5857953887444137,0.6311357163903606,2019-03-01,283
0,WM,GLI,3.0,11.0,6.561978383771755,37.0,1.0,186.0,12.0,3.0,0.6177423158943823,0.9345523307122263,2019-03-13,284
0,SB,HDO,4.0,9.0,7.315114161674311,50.0,2.0,161.0,7.0,4.0,0.6630959201356947,1.9975658854086715,2019-02-24,285
1,AM,HDO,3.0,13.0,5.536282281528837,39.0,1.0,93.0,21.0,5.0,0.4841282351283923,-0.5131665158416336,2019-03-25,286
1,AM,ABD,2.0,12.0,5.840215266846136,10.0,1.0,158.0,9.0,4.0,0.6771694157084895,-0.08418027910830572,2019-01-30,287
1,AM,ZEF,3.0,7.0,5.6607613087871345,46.0,2.0,85.0,19.0,7.0,0.44900365272203474,-0.33747058273975383,2019-02-27,288
1,SB,HDO,4.0,11.0,6.934694965007325,33.0,2.0,71.0,11.0,4.0,0.42822444806147414,1.460623179473301,2019-02-08,289
0,AM,HDO,1.0,15.0,4.1028153594690355,46.0,2.0,151.0,16.0,6.0,0.472059024708385,-2.5364335190402456,2019-02-10,290
0,SB,AML,4.0,12.0,4.39614303060556,49.0,2.0,124.0,13.0,5.0,0.36725794640273096,-2.1224161538660073,2019-03-17,291
1,IB,HDO,3.0,11.0,4.656117383552489,26.0,1.0,31.0,18.0,5.0,0.3125610170269786,-1.7554753323508465,2019-02-06,292
0,AM,GLI,3.0,9.0,4.357758911279154,50.0,2.0,155.0,10.0,5.0,0.45267454190499856,-2.1765934221969445,2019-01-31,293
1,SB,HDO,4.0,10.0,6.677914649187266,50.0,2.0,123.0,17.0,5.0,0.5923590318240011,1.0981905819194595,2019-01-24,294
0,AM,ZEF,1.0,13.0,4.767379685691145,33.0,2.0,161.0,13.0,7.0,0.5025039986443897,-1.598434146989149,2019-03-24,295
1,IB,ZEF,3.0,14.0,6.873839781441221,46.0,2.0,100.0,8.0,5.0,0.5679598500664776,1.374729125701926,2019-01-03,296
1,AM,ADC,3.0,10.0,5.01375754338122,47.0,1.0,85.0,13.0,6.0,0.4885088052557492,-1.2506840998050834,2019-02-06,297
1,AM,GLI,4.0,11.0,7.383845103145528,46.0,1.0,129.0,15.0,2.0,0.6606168338955252,2.0945761783128596,2019-01-28,298
1,IB,AML,4.0,9.0,5.778284928099179,44.0,2.0,148.0,9.0,5.0,0.5101623267569713,-0.17159186074674304,2019-03-20,299
1,IB,NAP,3.0,14.0,6.036832745157959,58.0,1.0,145.0,12.0,3.0,0.6478315425827661,0.1933354765735925,2019-01-25,300
1,SB,ZEF,4.0,12.0,3.071603305217252,45.0,1.0,124.0,18.0,5.0,0.40499729273655277,-3.991937856503604,2019-01-17,301
1,IB,NAP,4.0,10.0,7.843893493141853,38.0,1.0,87.0,14.0,4.0,0.7246842126360595,2.7439115156199185,2019-01-20,302
1,IB,POR,3.0,12.0,8.518680066715223,57.0,1.0,139.0,10.0,3.0,0.8369968033539178,3.696339079522576,2019-03-13,303
1,WM,ABD,2.0,13.0,6.956146398367106,54.0,2.0,123.0,20.0,5.0,0.5973273652895836,1.4909008068257292,2019-02-24,304
0,IB,HDO,3.0,9.0,7.0958164993639725,45.0,1.0,92.0,13.0,4.0,0.5336592419488416,1.6880381821858204,2019-02-07,305
1,AM,NAP,3.0,14.0,4.827308265473782,29.0,1.0,149.0,13.0,4.0,0.6579466383841167,-1.5138479482029688,2019-01-06,306
1,WM,HDO,3.0,14.0,6.922576381801845,47.0,0.0,179.0,17.0,0.0,0.7495399760861455,1.4435184042267744,2019-02-17,307
1,SB,AML,3.0,8.0,5.865483064558083,48.0,1.0,130.0,13.0,4.0,0.6110901885199334,-0.04851604398203002,2019-01-28,308
1,AM,QHA,3.0,8.0,5.082932637992783,46.0,2.0,101.0,20.0,6.0,0.37733157766158876,-1.1530469069149925,2019-01-13,309
1,AM,GLI,4.0,11.0,7.027922476906148,28.0,1.0,137.0,14.0,3.0,0.7053493306146608,1.5922091586908427,2019-02-19,310
1,SB,ABD,4.0,12.0,6.175293202438359,64.0,1.0,97.0,10.0,2.0,0.521118078828943,0.38876550021214173,2019-01-13,311
0,SB,QHA,3.0,10.0,5.485440796526221,64.0,1.0,145.0,25.0,4.0,0.5343543556837683,-0.584926733964837,2019-03-20,312
1,AM,GHL,4.0,10.0,7.811531703076015,49.0,1.0,70.0,15.0,4.0,0.626035067227261,2.698234464411395,2019-03-30,313
1,AM,NAP,3.0,10.0,6.460097900612575,31.0,1.0,92.0,19.0,5.0,0.6882704082423223,0.7907531145086866,2019-03-06,314
1,IB,ABD,3.0,11.0,6.290445169000436,68.0,1.0,129.0,18.0,5.0,0.6747072309751614,0.551296752739195,2019-03-31,315
0,IB,POR,3.0,12.0,6.500709190686831,55.0,2.0,136.0,9.0,4.0,0.5864983883890915,0.848073923171994,2019-01-24,316
0,AM,ABD,3.0,10.0,6.111147156036442,37.0,2.0,128.0,19.0,6.0,0.41976625584948224,0.2982265578247205,2019-03-04,317
1,WM,ADC,3.0,7.0,6.318376879600658,42.0,2.0,23.0,19.0,7.0,0.408961186666816,0.5907209679273042,2019-01-27,318
1,AM,NAP,4.0,14.0,6.206801422551255,40.0,1.0,144.0,9.0,2.0,0.5026714755691073,0.43323778004147806,2019-02-15,319
1,IB,ABD,4.0,6.0,4.589754313028012,40.0,1.0,111.0,14.0,6.0,0.45299618782652956,-1.8491434936155517,2019-01-07,320
1,WM,QHA,3.0,12.0,6.273503888537102,45.0,2.0,114.0,15.0,5.0,0.6141259450806192,0.5273849810576121,2019-01-07,321
0,IB,AML,2.0,13.0,5.128268676084102,64.0,1.0,164.0,19.0,5.0,0.6108139262401568,-1.0890573522804736,2019-01-01,322
1,IB,ADC,3.0,14.0,5.370667569688564,39.0,2.0,104.0,10.0,4.0,0.4098124047944233,-0.7469234142771941,2019-01-26,323
0,AM,GHL,3.0,12.0,3.1933241617860384,25.0,2.0,121.0,16.0,6.0,0.37160367969272257,-3.8201349436447454,2019-02-05,324
1,WM,HDO,5.0,6.0,5.030631651287606,47.0,2.0,70.0,12.0,6.0,0.19962942843290413,-1.226867138834442,2019-02-02,325
0,SB,GLI,2.0,12.0,6.9579807112454874,29.0,2.0,135.0,23.0,6.0,0.6838757364557273,1.4934898478864316,2019-03-06,326
1,AM,POR,3.0,13.0,4.665806276223212,42.0,1.0,117.0,19.0,5.0,0.47727427985621695,-1.7417999440063163,2019-01-31,327
1,IB,HDO,3.0,11.0,6.903314339022929,45.0,2.0,142.0,5.0,4.0,0.5791578612921063,1.4163309923869654,2019-03-02,328
1,WM,NAP,2.0,9.0,8.919379979978602,64.0,1.0,141.0,19.0,4.0,0.9810776998183327,4.2619070045399035,2019-03-30,329
1,IB,ABD,3.0,11.0,8.300026448867529,15.0,1.0,114.0,14.0,4.0,0.6303547484668633,3.3877204129086658,2019-03-17,330
0,WM,ADC,3.0,13.0,7.507426320859165,35.0,2.0,132.0,9.0,4.0,0.6962364414381451,2.2690048980602384,2019-01-05,331
1,SB,POR,3.0,10.0,3.9706734615971992,32.0,1.0,103.0,19.0,5.0,0.26275117312414387,-2.7229452114900083,2019-03-29,332
1,AM,AML,5.0,10.0,6.309448008572996,29.0,1.0,122.0,6.0,3.0,0.5677432059179781,0.5781183121924054,2019-03-03,333
1,WM,ZEF,4.0,10.0,6.284645719592783,47.0,1.0,150.0,9.0,2.0,0.5292585307776054,0.5431111194032252,2019-01-11,334
0,AM,ZEF,3.0,9.0,4.803407089797668,52.0,2.0,142.0,11.0,6.0,0.3157112326903406,-1.5475832645461214,2019-03-03,335
1,IB,ABD,4.0,14.0,5.771178704108791,47.0,2.0,131.0,24.0,5.0,0.5749478428443631,-0.18162194117331598,2019-03-19,336
1,AM,ABD,2.0,13.0,6.8579217459619315,40.0,1.0,73.0,15.0,4.0,0.5330472013290092,1.3522616132359162,2019-03-05,337
0,WM,QHA,3.0,12.0,3.620307790949704,71.0,1.0,160.0,14.0,4.0,0.49489559107619846,-3.2174688656919566,2019-01-31,338
1,SB,AML,3.0,5.0,4.754611840395408,31.0,1.0,91.0,16.0,7.0,0.38149689264694436,-1.6164553232655354,2019-02-24,339
0,AM,NAP,3.0,7.0,5.886618046888373,42.0,2.0,138.0,23.0,5.0,0.4222648999132654,-0.018685071460797897,2019-01-14,340
1,SB,POR,3.0,10.0,7.212827534857067,26.0,1.0,116.0,16.0,4.0,0.6827630424949284,1.8531934177060752,2019-03-04,341
0,AM,POR,2.0,10.0,5.718894223967435,28.0,2.0,152.0,4.0,6.0,0.5107048834534055,-0.25541887490192283,2019-02-15,342
1,WM,AML,3.0,9.0,3.3625783042782222,51.0,1.0,126.0,26.0,5.0,0.2510676630709235,-3.5812411705208858,2019-02-21,343
0,WM,GLI,4.0,6.0,7.081219743925798,39.0,1.0,177.0,7.0,3.0,0.6487889524036436,1.6674355905408182,2019-03-19,344
0,WM,NAP,4.0,8.0,7.493512344520965,53.0,2.0,116.0,5.0,5.0,0.674109666220157,2.249366015031174,2019-01-02,345
0,SB,POR,3.0,8.0,4.333171056306666,21.0,2.0,135.0,8.0,6.0,0.44919164914667586,-2.21129795208856,2019-01-31,346
1,AM,QHA,3.0,15.0,7.17916406551195,43.0,1.0,121.0,11.0,1.0,0.537420242325853,1.8056791111734247,2019-03-01,347
1,WM,AML,3.0,12.0,3.87638156666193,32.0,1.0,116.0,18.0,5.0,0.37786694632601375,-2.8560335142305187,2019-01-05,348
1,WM,QHA,3.0,11.0,7.206371889599541,38.0,1.0,130.0,10.0,3.0,0.6011363681121821,1.8440815966846726,2019-01-03,349
0,WM,GHL,4.0,11.0,5.727584399274026,55.0,1.0,153.0,14.0,3.0,0.43823872959278143,-0.24315312626185703,2019-03-28,350
1,WM,ZEF,4.0,7.0,6.514238906917367,36.0,2.0,59.0,14.0,7.0,0.40948469400797627,0.8671704422409845,2019-02-21,351
1,WM,AML,3.0,10.0,5.881358726927256,48.0,1.0,76.0,14.0,6.0,0.554679329695755,-0.026108339045724738,2019-03-24,352
0,SB,GLI,2.0,13.0,4.074729661318262,50.0,2.0,158.0,10.0,6.0,0.4232606979983111,-2.5760750799690477,2019-03-31,353
1,IB,POR,3.0,14.0,6.110362058985906,48.0,1.0,80.0,8.0,4.0,0.6090399617766392,0.29711843252917813,2019-02-11,354
0,AM,QHA,3.0,6.0,5.009863726379838,17.0,1.0,154.0,16.0,6.0,0.4832404650207553,-1.256180028126938,2019-03-26,355
1,WM,HDO,3.0,8.0,7.047941324415551,37.0,1.0,113.0,19.0,5.0,0.7723067774281325,1.6204647626287683,2019-02-04,356
1,SB,GLI,3.0,11.0,7.805888907416344,21.0,1.0,103.0,18.0,4.0,0.7368247534116185,2.6902699400206975,2019-02-13,357
1,IB,GHL,3.0,7.0,3.944508706509382,37.0,1.0,72.0,20.0,6.0,0.3402087738611118,-2.759875457177078,2019-03-04,358
1,IB,POR,4.0,9.0,7.9652592261761415,57.0,2.0,120.0,9.0,4.0,0.6353841142149488,2.9152131893372584,2019-03-09,359
1,SB,ADC,3.0,7.0,6.34084737966511,22.0,1.0,90.0,19.0,5.0,0.44399134228123793,0.6224369570625461,2019-02-22,360
1,IB,NAP,3.0,9.0,6.099033019951785,24.0,0.0,62.0,24.0,5.0,0.5445042338749297,0.2811280594672384,2019-01-10,361
1,WM,ZEF,3.0,12.0,3.7121751643000063,49.0,1.0,148.0,24.0,5.0,0.40120574367167733,-3.0878026541388444,2019-01-31,362
1,SB,ABD,2.0,7.0,6.435009992595728,51.0,2.0,44.0,17.0,7.0,0.32727361841728464,0.7553427847071243,2019-01-26,363
1,AM,ZEF,4.0,11.0,3.922681848637218,52.0,1.0,127.0,21.0,5.0,0.41904579467974834,-2.7906829774879034,2019-03-14,364
0,IB,ADC,3.0,13.0,6.120959010922025,17.0,2.0,153.0,24.0,4.0,0.5884826165872364,0.3120755011973695,2019-01-31,365
1,SB,POR,4.0,11.0,6.3282500980915986,45.0,1.0,90.0,7.0,3.0,0.4626946188041535,0.6046565229657039,2019-03-07,366
1,IB,POR,4.0,8.0,7.026907398729701,58.0,2.0,138.0,11.0,5.0,0.5816079135939128,1.5907764265165134,2019-02-14,367
1,AM,ADC,3.0,11.0,6.462542495360627,30.0,1.0,72.0,16.0,5.0,0.4719721002227656,0.7942035379637464,2019-03-22,368
1,IB,AML,3.0,14.0,6.230351673478214,39.0,1.0,144.0,21.0,4.0,0.7030132520682759,0.46647778361902614,2019-03-14,369
1,SB,ADC,3.0,10.0,5.469181226923374,45.0,1.0,135.0,13.0,4.0,0.5731717400114236,-0.6078763047971929,2019-02-07,370
0,AM,HDO,4.0,9.0,7.530993935982785,38.0,1.0,135.0,6.0,4.0,0.7370228500770999,2.3022694103345698,2019-02-14,371
1,IB,QHA,4.0,11.0,5.124013607626727,15.0,1.0,106.0,21.0,5.0,0.4918735046153177,-1.0950631689991357,2019-03-13,372
0,WM,QHA,3.0,8.0,2.9369531250063483,60.0,1.0,163.0,8.0,6.0,0.39790357598688186,-4.181989864263922,2019-03-16,373
0,SB,GLI,3.0,11.0,7.689222510058106,44.0,2.0,122.0,10.0,5.0,0.6864221931888086,2.525601144023789,2019-02-01,374
1,IB,POR,3.0,12.0,6.415768792607156,33.0,1.0,95.0,10.0,5.0,0.6354880050473997,0.7281847914254342,2019-02-23,375
1,IB,ABD,3.0,12.0,7.217343394842833,50.0,2.0,98.0,6.0,4.0,0.5519848960389714,1.8595673286485987,2019-01-29,376
0,IB,POR,3.0,9.0,6.07410033511316,27.0,2.0,133.0,17.0,5.0,0.40071516914488425,0.2459368194331455,2019-01-13,377
1,WM,GHL,2.0,14.0,6.281354385562335,57.0,1.0,134.0,14.0,3.0,0.5569639852733158,0.5384655657194739,2019-01-01,378
0,AM,GHL,3.0,9.0,5.821778097431075,58.0,2.0,109.0,13.0,5.0,0.40762130533954366,-0.11020342337191602,2019-03-18,379
0,IB,NAP,2.0,12.0,6.225540850792754,46.0,2.0,142.0,22.0,5.0,0.5806005212738253,0.4596875475501361,2019-02-19,380
0,WM,QHA,3.0,11.0,6.455724699878618,33.0,2.0,158.0,10.0,4.0,0.5987697999280871,0.7845805599786779,2019-03-07,381
1,AM,ADC,3.0,6.0,3.46983799556179,40.0,1.0,114.0,17.0,6.0,0.3131421887974839,-3.429849470574663,2019-01-09,382
1,AM,ADC,3.0,11.0,6.740689116578914,47.0,1.0,158.0,13.0,3.0,0.50925780255651,1.1867936090017897,2019-02-19,383
