"training_completed","business_division","department","engagement_score","tenure","leadership_score","overtime","incidents","duration_elearning","time_in_title","delta_trainings_last_year","risk_of_leaving","rating"
0,"WM","ADC",3,13,7.50742632085916,35,2,132,9,4,0.696236441438145,2
1,"SB","POR",3,10,3.9706734615972,32,1,103,19,5,0.262751173124144,2
1,"AM","AML",5,10,6.309448008573,29,1,122,6,3,0.567743205917978,1
1,"WM","ZEF",4,10,6.28464571959278,47,1,150,9,2,0.529258530777605,1
0,"AM","ZEF",3,9,4.80340708979767,52,2,142,11,6,0.315711232690341,3
1,"IB","ABD",4,14,5.77117870410879,47,2,131,24,5,0.574947842844363,1
1,"AM","ABD",2,13,6.85792174596193,40,1,73,15,4,0.533047201329009,2
0,"WM","QHA",3,12,3.6203077909497,71,1,160,14,4,0.494895591076198,2
1,"SB","AML",3,5,4.75461184039541,31,1,91,16,7,0.381496892646944,3
0,"AM","NAP",3,7,5.88661804688837,42,2,138,23,5,0.422264899913265,3
1,"SB","POR",3,10,7.21282753485707,26,1,116,16,4,0.682763042494928,2
0,"AM","POR",2,10,5.71889422396744,28,2,152,4,6,0.510704883453405,1
1,"WM","AML",3,9,3.36257830427822,51,1,126,26,5,0.251067663070923,1
0,"WM","GLI",4,6,7.0812197439258,39,1,177,7,3,0.648788952403644,2
0,"WM","NAP",4,8,7.49351234452096,53,2,116,5,5,0.674109666220157,1
0,"SB","POR",3,8,4.33317105630667,21,2,135,8,6,0.449191649146676,1
1,"AM","QHA",3,15,7.17916406551195,43,1,121,11,1,0.537420242325853,3
1,"WM","AML",3,12,3.87638156666193,32,1,116,18,5,0.377866946326014,1
1,"WM","QHA",3,11,7.20637188959954,38,1,130,10,3,0.601136368112182,3
0,"WM","GHL",4,11,5.72758439927403,55,1,153,14,3,0.438238729592781,1
1,"WM","ZEF",4,7,6.51423890691737,36,2,59,14,7,0.409484694007976,2
1,"WM","AML",3,10,5.88135872692726,48,1,76,14,6,0.554679329695755,1
0,"SB","GLI",2,13,4.07472966131826,50,2,158,10,6,0.423260697998311,2
1,"IB","POR",3,14,6.11036205898591,48,1,80,8,4,0.609039961776639,2
0,"AM","QHA",3,6,5.00986372637984,17,1,154,16,6,0.483240465020755,3
1,"WM","HDO",3,8,7.04794132441555,37,1,113,19,5,0.772306777428132,2
1,"SB","GLI",3,11,7.80588890741634,21,1,103,18,4,0.736824753411618,1
1,"IB","GHL",3,7,3.94450870650938,37,1,72,20,6,0.340208773861112,1
1,"IB","POR",4,9,7.96525922617614,57,2,120,9,4,0.635384114214949,3
1,"SB","ADC",3,7,6.34084737966511,22,1,90,19,5,0.443991342281238,3
1,"IB","NAP",3,9,6.09903301995178,24,0,62,24,5,0.54450423387493,1
1,"WM","ZEF",3,12,3.71217516430001,49,1,148,24,5,0.401205743671677,3
1,"SB","ABD",2,7,6.43500999259573,51,2,44,17,7,0.327273618417285,2
1,"AM","ZEF",4,11,3.92268184863722,52,1,127,21,5,0.419045794679748,1
0,"IB","ADC",3,13,6.12095901092203,17,2,153,24,4,0.588482616587236,1
1,"SB","POR",4,11,6.3282500980916,45,1,90,7,3,0.462694618804154,3
1,"IB","POR",4,8,7.0269073987297,58,2,138,11,5,0.581607913593913,1
1,"AM","ADC",3,11,6.46254249536063,30,1,72,16,5,0.471972100222766,2
1,"IB","AML",3,14,6.23035167347821,39,1,144,21,4,0.703013252068276,1
1,"SB","ADC",3,10,5.46918122692337,45,1,135,13,4,0.573171740011424,3
0,"AM","HDO",4,9,7.53099393598279,38,1,135,6,4,0.7370228500771,1
1,"IB","QHA",4,11,5.12401360762673,15,1,106,21,5,0.491873504615318,3
0,"WM","QHA",3,8,2.93695312500635,60,1,163,8,6,0.397903575986882,1
0,"SB","GLI",3,11,7.68922251005811,44,2,122,10,5,0.686422193188809,2
1,"IB","POR",3,12,6.41576879260716,33,1,95,10,5,0.6354880050474,1
1,"IB","ABD",3,12,7.21734339484283,50,2,98,6,4,0.551984896038971,1
0,"IB","POR",3,9,6.07410033511316,27,2,133,17,5,0.400715169144884,1
1,"WM","GHL",2,14,6.28135438556234,57,1,134,14,3,0.556963985273316,1
0,"AM","GHL",3,9,5.82177809743107,58,2,109,13,5,0.407621305339544,3
0,"IB","NAP",2,12,6.22554085079275,46,2,142,22,5,0.580600521273825,1
0,"WM","QHA",3,11,6.45572469987862,33,2,158,10,4,0.598769799928087,3
1,"AM","ADC",3,6,3.46983799556179,40,1,114,17,6,0.313142188797484,1
1,"AM","ADC",3,11,6.74068911657891,47,1,158,13,3,0.50925780255651,2
1,"AM","HDO",3,11,5.17369768244967,54,1,138,19,4,0.598466517003118,3
1,"IB","GHL",3,13,7.31061221520725,42,1,108,9,3,0.654206432839915,2
0,"WM","AML",3,14,3.9051393342872,29,2,168,12,4,0.402273393845522,2
0,"SB","NAP",3,6,5.59937652773055,31,1,132,14,5,0.440769389812908,3
0,"IB","AML",3,10,5.303532942862,50,1,129,20,4,0.480001772343707,2
1,"IB","NAP",3,12,6.28910491965817,49,1,104,8,4,0.64318238211327,3
1,"IB","NAP",3,11,7.73069117241677,25,2,108,9,4,0.613310330805055,1
0,"SB","QHA",3,8,6.03322244807788,42,1,186,11,4,0.716423793926172,3
1,"WM","GHL",4,11,6.79232421798605,32,1,106,21,3,0.585858420919756,2
1,"WM","POR",3,11,5.37323778990495,45,2,108,22,5,0.436435561334665,3
0,"SB","POR",4,9,4.73920224714028,63,1,185,11,3,0.501306591136002,3
1,"WM","ADC",4,13,2.81498650142799,39,2,114,25,5,0.275828794032523,2
1,"AM","NAP",3,8,5.77936107757306,43,1,79,20,6,0.386036450027447,3
1,"IB","ZEF",3,9,5.30839266695784,24,2,78,18,6,0.353616826942002,1
0,"WM","NAP",2,13,5.7646819369935,20,2,153,14,4,0.592108866214385,2
0,"WM","QHA",4,9,6.04116986956721,28,1,179,10,3,0.558856541963987,2
1,"AM","POR",4,11,6.15340848123668,41,1,71,14,5,0.466289316599148,2
0,"AM","ABD",3,9,3.90263187565792,56,2,141,17,6,0.255264282084192,3
1,"IB","HDO",4,10,5.89437570193533,38,1,94,15,4,0.459108984062095,1
0,"WM","GLI",3,13,4.7067103188994,42,1,155,23,4,0.463567118047929,3
1,"SB","HDO",3,13,5.652586309995,41,1,93,16,5,0.514398409407818,1
1,"IB","ADC",3,10,5.44210316648149,73,1,53,15,6,0.434221135483144,1
0,"SB","NAP",2,9,5.19210981915741,30,2,128,12,6,0.426026963417665,3
1,"SB","GLI",3,10,7.22573898956039,24,1,53,15,5,0.626256181716553,2
1,"IB","AML",4,10,7.05314784141028,42,1,90,11,4,0.649535993286444,2
1,"WM","ABD",4,13,5.62587928330601,62,1,40,10,5,0.432462612521274,2
1,"AM","ABD",4,11,3.44152060998481,45,2,141,19,5,0.357500660761548,1
1,"SB","QHA",5,6,7.68288350696753,65,1,111,16,4,0.600092933961209,2
1,"IB","AML",3,7,5.14155434014567,48,1,116,14,6,0.449265078320518,2
1,"SB","ZEF",4,12,2.84044357688528,39,1,137,27,4,0.266203235237249,3
0,"SB","GLI",2,10,3.66400955299726,38,2,150,19,6,0.411482804741525,1
1,"AM","ADC",4,10,8.41438875020228,32,1,101,12,4,0.737773822262129,2
0,"AM","HDO",4,9,5.91903452457224,31,1,115,8,5,0.571822710449313,2
1,"AM","NAP",4,6,5.49414007174518,45,1,70,17,6,0.39559973886494,3
1,"AM","GLI",4,14,4.18221350240713,40,1,126,21,4,0.443828572872906,1
1,"IB","ADC",3,13,4.89795123119333,31,1,84,18,4,0.412883684787212,2
0,"AM","ABD",3,11,6.1892129293875,39,1,191,11,3,0.667276709154959,2
1,"AM","QHA",3,13,8.10255161617686,30,1,112,5,3,0.732009659536144,1
1,"IB","GHL",2,12,7.06838982785681,37,1,33,21,5,0.537003033529955,1
1,"AM","ZEF",4,11,5.65871659318414,38,1,69,13,4,0.439258383306289,1
1,"SB","HDO",2,11,6.72725072774401,33,1,70,15,5,0.437324877780432,2
0,"AM","ABD",2,12,7.58578728744285,53,2,124,21,5,0.575589122041991,2
1,"SB","ADC",4,12,5.4254495383324,38,2,102,27,5,0.452675815429537,2
1,"AM","GHL",4,9,6.86100530436714,45,1,126,14,3,0.506709912177118,1
1,"WM","AML",2,11,6.66626024459943,47,1,131,17,5,0.749071545223042,1
1,"AM","HDO",4,9,6.80412085388742,27,1,58,16,5,0.654166393390906,1
0,"IB","GLI",3,9,3.93893521561514,35,2,146,17,6,0.327811368881348,2
1,"WM","AML",3,13,5.91347222587685,59,1,156,7,2,0.524888101846126,1
0,"WM","POR",3,11,3.20196039615741,45,1,164,19,4,0.288282309511217,2
1,"WM","ABD",3,14,5.85768390140743,49,1,155,16,4,0.692243625157771,3
1,"WM","POR",3,11,4.59525394502357,47,2,96,22,6,0.370004772730813,2
1,"WM","QHA",4,9,7.72459258543342,44,1,88,12,5,0.716366056128583,2
1,"IB","GLI",4,9,4.38804247178044,27,1,71,12,5,0.333207461909417,3
1,"SB","QHA",4,9,6.5757870760977,39,1,57,17,5,0.559067832458709,2
1,"AM","NAP",3,14,7.44159091369004,31,2,146,8,3,0.637116847830237,3
1,"WM","QHA",2,9,6.53008085635753,40,1,87,15,5,0.49459140262176,3
1,"WM","NAP",3,13,5.38061259103111,44,1,133,15,4,0.701886794907395,2
1,"WM","QHA",3,13,4.73843775542776,39,1,37,13,5,0.391293625394836,2
1,"WM","GLI",4,13,4.37735336786929,50,1,122,23,5,0.526188652617482,2
1,"WM","ABD",4,12,5.39428263972472,25,1,119,22,4,0.582768215053202,2
1,"IB","NAP",3,10,3.37988617358599,24,2,129,26,6,0.280974895709273,2
1,"AM","ZEF",2,11,9.13532116413117,43,1,105,16,4,0.894780065178054,3
1,"AM","GLI",3,9,5.24059797186779,49,1,75,18,6,0.321804100329516,2
1,"WM","HDO",3,7,5.82905480411227,26,1,71,15,6,0.493034424213192,3
1,"AM","QHA",3,11,5.51376492775028,33,1,21,16,6,0.400819897081871,2
0,"IB","ABD",4,7,8.72188041476973,28,1,99,8,2,0.649816941398224,1
1,"IB","ZEF",4,8,7.09505575882599,44,1,139,10,4,0.657569789346474,3
1,"IB","HDO",3,8,4.40788740277714,61,1,119,16,5,0.416722606084175,1
0,"SB","ADC",4,7,5.3210402181877,34,1,171,12,4,0.363532163943422,2
0,"AM","GHL",3,8,4.70384878743151,26,2,165,15,5,0.443955736019302,1
0,"WM","ABD",2,7,7.27535670780619,45,2,124,20,6,0.65005522546034,2
1,"WM","GLI",3,15,5.41272285803322,45,1,158,18,3,0.682473054820586,2
0,"SB","ZEF",3,10,4.43030967442579,37,2,151,18,5,0.393674327695311,1
1,"IB","NAP",4,10,7.36725592928484,18,1,144,11,3,0.631727066284685,2
0,"IB","POR",2,8,5.39476670109494,28,2,140,10,6,0.439311157105842,1
1,"AM","QHA",4,7,6.79836496295123,56,1,68,15,5,0.498212786339041,1
1,"IB","NAP",3,14,4.87068365205132,43,1,118,18,4,0.594671064915895,1
1,"IB","HDO",3,10,6.57068128597506,38,1,124,11,4,0.530166827701142,2
0,"SB","GLI",3,10,2.59922575313016,29,2,146,19,6,0.225492226889086,3
1,"SB","ADC",3,9,5.81467338562692,21,1,78,20,6,0.469907796422816,1
0,"AM","HDO",3,14,3.61442619606092,29,2,184,18,4,0.404126306428795,1
1,"SB","QHA",3,15,5.35549483435615,42,1,134,24,3,0.538044880519529,3
1,"SB","ADC",4,11,7.53709070962818,46,1,138,21,2,0.718549329861712,3
1,"AM","ZEF",4,11,3.1636499999139,66,1,132,19,4,0.463169164301491,1
1,"SB","HDO",3,13,4.29929324766199,48,1,142,24,4,0.362071075891785,2
0,"IB","ABD",2,15,2.78320143994755,44,1,186,19,4,0.482266539039848,2
0,"IB","AML",3,13,4.6949434657391,24,2,163,13,4,0.468771042638191,3
1,"AM","QHA",3,9,7.08683269959174,45,1,40,15,5,0.507099663356689,2
1,"IB","NAP",3,9,6.04066347596867,39,2,117,13,6,0.46451169211665,3
1,"WM","AML",3,7,6.30918805795696,49,1,107,15,5,0.537014431644496,1
1,"IB","ZEF",4,7,7.0310105140437,47,1,91,16,4,0.548850802042653,2
1,"SB","ABD",3,9,7.13089295906007,37,1,74,14,6,0.599037962833239,2
0,"SB","AML",3,14,4.01506304729912,40,2,191,13,5,0.472594752620659,2
0,"AM","GLI",4,10,4.21563684539692,52,2,152,15,4,0.348489705963148,1
1,"WM","ADC",2,11,6.60757677907348,24,2,63,10,6,0.632913937310869,1
1,"SB","ZEF",3,10,5.89476474074556,35,1,106,18,4,0.53332812270234,2
1,"WM","ZEF",4,8,6.28426386783489,39,1,74,15,6,0.619040615231356,2
1,"WM","QHA",3,11,7.5574173459145,42,1,126,12,3,0.667961997965756,1
0,"AM","POR",3,11,4.30822959863885,46,2,113,13,7,0.432861542033071,3
0,"WM","GHL",4,8,5.38346552934543,28,1,179,9,3,0.479448749093338,1
1,"IB","NAP",3,16,4.74336210534464,37,1,112,24,4,0.432859731904318,1
1,"AM","ADC",3,12,6.47472137311133,53,1,87,8,5,0.752939775708593,3
1,"WM","QHA",3,6,4.04847410824547,42,2,71,14,7,0.204700667372765,2
1,"SB","ZEF",3,7,4.42202768658966,47,1,132,14,5,0.424928015373287,2
1,"WM","HDO",3,9,6.40936972325408,2,1,86,17,6,0.715215436327826,1
1,"SB","AML",3,8,4.99570481320102,32,1,78,17,6,0.407962356929468,1
1,"WM","POR",3,11,5.89418104907176,38,1,111,16,5,0.546958104095181,1
0,"AM","ABD",3,8,3.92227313557802,33,2,153,8,6,0.420698420868906,2
0,"SB","ADC",2,12,4.0833791972654,39,1,169,21,4,0.521002084860517,1
1,"WM","QHA",4,12,4.15685541997736,41,2,125,22,5,0.360396583487012,1
0,"SB","AML",3,11,5.08733962148391,24,1,149,16,5,0.499008864965727,3
0,"WM","ABD",2,13,3.89961527409516,34,2,116,16,6,0.392160880586796,2
0,"IB","POR",3,9,4.58240487945383,32,1,166,22,4,0.480885858971331,1
0,"SB","POR",3,8,4.69547283930869,51,1,125,16,5,0.418034929978358,1
0,"SB","AML",4,6,7.00886782722215,38,1,170,9,4,0.598129259262102,3
1,"WM","GLI",4,19,4.86897472125819,28,1,108,22,2,0.543023844928759,2
1,"IB","GLI",3,12,5.63646181294724,45,1,97,19,4,0.498512756996841,3
0,"SB","POR",3,7,5.5986274938361,44,2,83,16,6,0.308379012020391,3
1,"IB","ADC",3,12,5.85319253796383,43,1,104,9,4,0.579253750112446,3
1,"SB","AML",3,12,6.55121514296569,16,1,91,11,4,0.645758224756747,1
0,"AM","ZEF",4,8,6.47350892514418,62,1,127,12,4,0.514704896824577,2
1,"AM","ADC",4,14,5.8331020703572,10,1,83,20,4,0.499549129836923,3
0,"WM","GLI",4,10,4.47319886399691,40,1,211,11,3,0.509459643626177,3
1,"IB","AML",3,8,8.34412761618731,25,1,117,21,4,0.865052416199571,3
0,"SB","ABD",4,10,5.09547706296035,50,2,181,11,4,0.496035569238221,1
0,"IB","HDO",1,17,5.82836862385534,42,2,152,16,5,0.655224582140429,1
0,"IB","QHA",3,14,4.58037152827803,43,2,175,15,3,0.470619609706321,2
0,"IB","QHA",2,13,5.52191234975723,42,2,152,22,5,0.565205278992862,1
0,"AM","NAP",2,13,6.75987555441988,41,2,126,22,6,0.612180575834286,1
1,"IB","POR",3,11,6.49879524918408,42,1,124,11,3,0.482882180579072,2
1,"WM","NAP",3,10,7.55058795410955,26,1,105,16,4,0.681411901133151,1
0,"SB","NAP",3,12,4.2882680161319,42,2,125,13,5,0.424934132117904,2
1,"AM","NAP",3,6,4.66814274112787,47,2,103,20,7,0.261354659982199,2
1,"IB","ABD",2,9,5.18182729907129,31,2,95,20,6,0.284164562698298,2
0,"IB","AML",2,13,4.62255560242988,31,1,156,19,4,0.55929333654983,3
1,"AM","GHL",3,11,8.03919942287502,46,2,170,10,2,0.686578978958564,3
1,"IB","ADC",4,12,6.3859637599048,46,1,68,11,3,0.486312588453267,1
1,"IB","QHA",3,10,7.79413562283705,22,1,85,14,5,0.690115263091752,1
1,"SB","GLI",4,10,3.79590009068556,55,1,99,18,5,0.316434143584753,1
1,"IB","QHA",4,11,7.4550745473298,51,1,119,16,3,0.713202711518077,1
1,"WM","GLI",4,10,3.69636444882381,46,1,118,15,5,0.397920364033702,3
0,"WM","HDO",3,6,5.6755942432961,38,1,129,17,5,0.421284275861315,1
1,"WM","HDO",3,12,6.22342495071506,54,1,75,20,5,0.477414052829439,1
1,"WM","NAP",3,8,7.5839764824789,36,1,129,15,5,0.720443774381163,3
1,"AM","GHL",3,11,5.75162148777573,48,1,95,16,4,0.476228428790556,3
1,"IB","HDO",4,9,4.85015264656388,40,1,113,20,5,0.442335847485727,2
1,"SB","GHL",3,7,5.60395966601023,25,1,117,11,5,0.613721040397803,2
0,"SB","NAP",2,11,5.8351786686105,23,2,142,17,6,0.598409826785471,3
0,"WM","GLI",2,11,5.20959444381142,60,2,157,9,5,0.517227831059437,2
1,"WM","GHL",4,11,8.61057880004491,37,1,47,15,5,0.830885266056146,1
1,"WM","NAP",3,15,5.78536108389678,33,1,81,7,3,0.431815161742107,2
0,"SB","POR",3,12,5.31268965195646,40,2,148,10,4,0.543305066426404,2
1,"IB","GHL",4,16,5.00124981402151,37,1,138,17,3,0.679985618877653,3
1,"WM","GHL",3,11,6.54131574299143,33,1,74,11,5,0.578585188198528,2
1,"WM","NAP",4,11,5.64789878667403,46,1,156,7,2,0.533593232652118,2
0,"SB","NAP",3,6,3.99764729624176,41,1,121,15,6,0.286090241215037,1
1,"IB","HDO",3,9,4.93889218300375,34,1,41,13,6,0.396540029906015,1
1,"IB","POR",3,8,7.59936857697777,48,2,88,19,5,0.541074527506548,3
1,"WM","NAP",3,5,7.66023267285302,50,1,87,10,6,0.658809756369362,2
1,"AM","HDO",3,9,6.34943959734068,41,1,104,18,4,0.637859494808493,1
0,"WM","NAP",3,13,6.44095923144849,65,2,132,7,5,0.732046997584914,3
1,"SB","QHA",2,11,7.34331179390453,55,1,112,11,4,0.72158842732247,3
0,"SB","ADC",2,14,5.78223309331678,45,2,149,23,4,0.510730602122748,1
1,"WM","GLI",3,8,5.14834533311313,47,1,113,21,6,0.434030610875416,1
0,"WM","HDO",3,10,4.71161313846873,37,2,134,10,6,0.463359773892141,3
1,"IB","POR",3,12,7.42567522783615,53,1,43,12,6,0.742298591761014,2
1,"SB","HDO",4,10,5.05766535302675,38,1,132,11,5,0.658347642563426,1
1,"SB","ADC",2,14,8.44182070036094,55,2,66,10,5,0.759209826799681,1
0,"WM","HDO",3,14,3.28547609434921,66,1,174,19,4,0.428524322462324,2
0,"IB","ADC",2,10,5.98265590432302,43,2,137,16,6,0.571717452224166,2
1,"WM","QHA",4,10,8.63858298279427,28,1,168,16,1,0.66499325288823,3
1,"AM","GHL",4,11,6.52470995822929,45,1,105,12,3,0.587595971117003,3
1,"AM","GLI",4,10,5.55858495245362,47,1,87,14,5,0.577211972296134,1
0,"IB","ABD",3,7,5.26591478643132,38,1,148,21,4,0.472734274638016,1
0,"IB","GLI",3,11,2.36958427744755,35,2,179,20,5,0.222520512702033,2
1,"IB","QHA",3,10,5.95874278868712,34,1,42,15,6,0.569889923550757,3
0,"SB","POR",3,9,5.10552494496533,51,2,131,19,5,0.380624445690533,3
1,"AM","ZEF",3,14,5.6714451436986,21,1,80,14,4,0.447572918557472,2
1,"AM","ABD",3,12,8.51363096134688,14,2,55,8,5,0.662542963028313,3
1,"WM","QHA",3,11,6.85940067373824,55,1,83,13,4,0.645151478936886,2
0,"WM","POR",2,5,6.13349657774368,37,3,129,8,8,0.377498295937372,3
1,"IB","GLI",3,11,5.18955081177745,50,1,104,10,5,0.554084149293218,1
1,"WM","QHA",3,14,5.6878772079234,28,1,48,11,5,0.434054763103696,2
1,"WM","ADC",4,6,4.73530997464815,28,1,95,16,5,0.384002560161158,2
1,"SB","GHL",3,10,5.62513819111283,29,2,121,19,6,0.524294543984192,2
1,"WM","GHL",2,12,6.43065734073006,48,1,72,6,6,0.722918446486102,2
1,"AM","ABD",3,12,6.48803251669195,37,1,92,11,4,0.709487768344701,2
1,"IB","AML",2,12,6.2314953151603,41,2,106,9,5,0.509487577001096,3
1,"IB","AML",4,9,4.51401792156516,38,1,68,23,6,0.272479434934917,1
0,"IB","AML",3,10,4.44007439571981,39,2,108,14,6,0.42807827161633,3
1,"WM","NAP",3,13,5.76396991713232,48,2,85,17,5,0.474296340876459,1
1,"WM","NAP",3,9,6.28648081439497,55,1,151,11,4,0.625112648829802,1
1,"IB","GLI",3,14,5.88372023106967,23,1,93,20,4,0.538528173210906,2
1,"WM","QHA",3,16,6.00905087776443,61,1,131,12,3,0.815932670909736,2
1,"IB","QHA",3,8,8.0559334032432,44,1,106,15,5,0.705927864678128,2
1,"IB","ABD",2,12,6.57770861592448,48,1,122,15,4,0.690974597119726,1
1,"SB","HDO",4,11,4.15329788498616,31,1,109,30,5,0.293449016696537,2
1,"WM","ABD",4,12,7.33583396384343,36,1,59,15,4,0.611675987274523,2
0,"SB","ZEF",3,12,6.57901021528983,43,2,148,22,4,0.527061938866063,3
0,"SB","GLI",3,11,7.55585016226966,45,2,133,8,4,0.710631833784145,1
1,"IB","POR",3,9,4.69758229716502,46,1,92,20,6,0.336919704261628,2
0,"SB","ABD",3,12,4.82941634314072,29,1,135,19,4,0.492863103269496,3
1,"SB","QHA",3,11,6.69259609124026,34,2,47,16,6,0.477751347348615,3
1,"AM","ABD",3,12,7.75464039148607,57,1,154,10,2,0.807585910858149,1
0,"AM","QHA",3,9,4.59306818381682,21,1,153,17,4,0.40695657722131,3
1,"IB","NAP",3,11,6.17055047531445,41,1,92,15,4,0.530712783914075,3
0,"AM","QHA",3,7,4.76640709975927,52,1,160,17,6,0.564062817183407,1
1,"IB","ZEF",2,12,8.17796106346403,44,1,97,8,4,0.837209492265262,1
1,"SB","GLI",4,11,5.55236557517335,33,1,94,10,3,0.270875548982781,1
0,"IB","NAP",3,9,5.83242579193753,25,1,122,21,5,0.463454997807208,3
0,"AM","POR",3,13,6.34452541856207,39,2,164,8,5,0.739938055793145,3
0,"IB","QHA",2,11,5.33471414957573,35,2,125,10,6,0.330150441895708,3
1,"IB","ZEF",3,13,8.37302334622814,50,1,61,12,4,0.729669157157011,2
1,"AM","ADC",3,9,4.41582076882674,34,1,89,13,5,0.353870922431163,3
1,"WM","GHL",4,8,3.51360478403403,45,2,136,24,6,0.237879873329347,1
0,"SB","QHA",3,9,5.39722319944087,40,1,152,20,5,0.457278901085252,2
1,"IB","AML",4,9,3.66176926204606,48,2,114,25,6,0.254895876574528,2
1,"IB","AML",3,13,4.88681120894518,34,1,139,15,4,0.661967211770048,3
0,"SB","HDO",3,9,6.25056256960945,38,1,154,12,4,0.516210696520767,3
1,"AM","AML",3,9,6.86051796145762,25,1,142,19,4,0.802746226517388,2
1,"SB","AML",3,7,5.36951723825257,47,1,113,19,6,0.465797905330322,3
0,"IB","GHL",2,12,5.13917322598894,31,2,169,19,5,0.548319781873323,2
0,"SB","GHL",3,10,5.71417806058237,45,2,102,10,6,0.476482789516072,2
1,"SB","ABD",3,11,6.34618458413137,31,2,104,9,5,0.566800414367465,2
1,"IB","HDO",3,9,6.36801577006014,31,2,79,17,5,0.451678113004375,1
1,"WM","ABD",4,14,4.68217278281518,59,1,133,17,3,0.59630105006221,3
1,"IB","HDO",3,8,7.24311010583357,41,2,33,12,6,0.504530497685216,2
1,"SB","GHL",3,9,4.21104132568711,30,1,97,18,6,0.372411370487259,3
1,"WM","QHA",3,15,4.23762249067111,46,1,118,17,4,0.507405033864694,1
1,"SB","HDO",3,12,6.18085101295924,32,1,82,19,5,0.512499883506523,1
0,"WM","ABD",2,12,6.04593473677895,46,3,129,15,7,0.512394645063744,3
1,"SB","ZEF",3,8,4.75794393499884,7,1,140,18,5,0.532035926967533,1
1,"SB","POR",3,15,5.62580238504116,24,1,138,14,2,0.718089656827628,1
1,"IB","GHL",2,9,6.39032347778027,52,1,137,13,5,0.560731884355472,3
1,"WM","GLI",3,10,4.77338602608213,23,1,100,12,5,0.46706185513503,3
1,"SB","ADC",3,7,6.14197059455923,24,1,114,18,5,0.460429476685041,3
0,"IB","GHL",3,13,4.7621387958915,31,2,170,12,5,0.553476625145969,3
1,"IB","HDO",3,8,3.62081655146469,51,1,136,16,6,0.412267710356839,2
1,"SB","AML",3,9,7.14948907241944,40,1,159,19,3,0.666640415806723,1
1,"IB","GHL",4,7,6.77336121524323,56,2,73,7,6,0.475292211690629,1
1,"SB","POR",3,12,4.00922302742864,62,1,134,16,4,0.453948405185631,3
0,"WM","QHA",2,10,5.08826286539613,44,2,149,13,5,0.473306417124501,3
1,"AM","GLI",4,12,5.30156534124323,44,1,92,17,4,0.437732117482632,2
1,"SB","GLI",4,6,6.02838556498849,65,1,126,18,4,0.391388854332811,1
1,"AM","GHL",3,10,7.47257333873972,43,1,118,12,4,0.768024851890669,3
0,"AM","ADC",2,12,3.32195979373234,32,2,179,9,5,0.484182773068783,1
1,"WM","HDO",4,11,5.71556928268863,39,2,109,7,4,0.378639322271763,2
1,"IB","ABD",4,11,6.81572419042143,69,2,143,5,3,0.56292126298244,2
0,"IB","HDO",3,11,5.752134578886,54,2,146,11,5,0.61841295837972,1
0,"IB","ADC",3,9,5.33296644530572,31,1,152,18,5,0.529829939544279,3
0,"WM","AML",3,7,5.37902443775636,41,2,134,14,6,0.425685865405496,3
1,"WM","AML",3,10,7.38617991030759,52,1,125,12,5,0.772902342285723,1
1,"WM","POR",2,14,5.91212791026559,36,1,92,13,4,0.538752670119576,1
1,"SB","ABD",3,13,5.30025705387409,46,1,116,20,4,0.480431451094278,1
1,"WM","QHA",3,12,6.6239265015608,42,2,81,11,4,0.454637177354213,2
1,"SB","GLI",4,13,5.383699313904,60,1,113,22,4,0.535040384919451,3
1,"AM","ADC",4,11,6.50317033892871,49,1,139,6,3,0.592098207100039,1
1,"AM","ZEF",3,15,7.37411375172293,40,1,88,12,3,0.709897666746344,3
1,"WM","ABD",4,7,3.97112821230452,51,2,86,20,6,0.241723201623014,2
0,"SB","NAP",3,10,6.91797620170541,52,2,132,6,5,0.717483181821841,1
0,"AM","QHA",3,10,6.25784963365776,61,2,69,12,7,0.467649572026651,2
0,"IB","GLI",3,5,6.88118243495519,34,2,131,19,6,0.514468718198869,2
1,"WM","NAP",4,7,1.95415022199914,46,1,135,20,6,0.166055054601804,1
0,"AM","QHA",3,10,3.94935701483896,27,1,144,20,4,0.282001620671747,2
1,"WM","AML",3,10,6.19926374514903,63,2,117,19,5,0.521439090458198,2
1,"AM","NAP",3,9,7.62064502682048,40,1,94,15,4,0.712351457205809,3
1,"AM","GLI",3,9,6.55639485192405,50,2,96,11,6,0.541146744648305,2
0,"AM","AML",4,8,5.53067074268815,21,2,227,9,3,0.577841767299394,3
1,"IB","ZEF",2,9,6.45973232284707,33,1,116,16,5,0.594207879165473,1
0,"WM","HDO",3,8,3.93354439216578,32,1,101,15,6,0.29147029489182,2
1,"IB","HDO",3,9,6.4157487671162,30,2,66,15,6,0.402174754361898,1
1,"IB","AML",3,10,4.87832932138607,44,1,112,19,5,0.446336099547527,3
1,"IB","ADC",3,14,6.46892642622506,29,2,125,18,4,0.642414488630187,1
0,"WM","AML",2,13,5.16460501884343,27,2,145,22,5,0.461728764140476,1
0,"SB","ADC",3,11,4.36058521477021,49,2,142,17,5,0.332392001924384,2
1,"SB","HDO",3,13,8.7295897656674,41,1,99,16,4,0.899638121221513,3
